,userId,Buisness_id,Tokens,Labels,Ratings
7610,7610,o7cD_sDA-Evj3Oh0zeH9nQ,basil,B-FOOD,4
7611,7611,oaboaRBUgGjbo2kfUIKDLQ,dessert,B-FOOD,3
7612,7612,oaboaRBUgGjbo2kfUIKDLQ,ice cream,B-FOOD,3
7613,7613,oaboaRBUgGjbo2kfUIKDLQ,ice cream,B-FOOD,3
7614,7614,pym7c6ZFEtmoH16xN2ApBg,Abita,B-FOOD,4
7615,7615,pym7c6ZFEtmoH16xN2ApBg,grapefruit,B-FOOD,4
7616,7616,6wTfR9l9g9vwpDqYF3xFBw,laundry soap,B-FOOD,5
7617,7617,AbbIoHhBEMZndmIm07L4Og,groceries,B-FOOD,1
7618,7618,AbbIoHhBEMZndmIm07L4Og,ice cream,B-FOOD,1
7619,7619,AbbIoHhBEMZndmIm07L4Og,groceries,B-FOOD,1
7620,7620,JLixvCikc5JYGcnvaqHoJg,scotch,B-FOOD,5
7621,7621,JLixvCikc5JYGcnvaqHoJg,jazz,B-FOOD,5
7622,7622,MMRRS6YhVRx_iN5-JhMRYg,shrimp,B-FOOD,5
7623,7623,MMRRS6YhVRx_iN5-JhMRYg,protein,B-FOOD,5
7624,7624,MMRRS6YhVRx_iN5-JhMRYg,protein,B-FOOD,5
7625,7625,MMRRS6YhVRx_iN5-JhMRYg,chili oil,B-FOOD,5
7626,7626,MMRRS6YhVRx_iN5-JhMRYg,sesame oil,B-FOOD,5
7627,7627,oaboaRBUgGjbo2kfUIKDLQ,ice cream,B-FOOD,5
7628,7628,oaboaRBUgGjbo2kfUIKDLQ,butterscotch,B-FOOD,5
7629,7629,oaboaRBUgGjbo2kfUIKDLQ,mint chocolate,B-FOOD,5
7630,7630,oaboaRBUgGjbo2kfUIKDLQ,coffee fudge,B-FOOD,5
7631,7631,Q-prSTdggNlxAEFV88BZOw,goat cheese,B-FOOD,4
7632,7632,Q-prSTdggNlxAEFV88BZOw,basil,B-FOOD,4
7633,7633,Q-prSTdggNlxAEFV88BZOw,figs,B-FOOD,4
7634,7634,Q-prSTdggNlxAEFV88BZOw,blue cheese,B-FOOD,4
7635,7635,Q-prSTdggNlxAEFV88BZOw,chocolate torte,B-FOOD,4
7636,7636,Q-prSTdggNlxAEFV88BZOw,cheeses,B-FOOD,4
7637,7637,Q-prSTdggNlxAEFV88BZOw,sliced bread,B-FOOD,4
7638,7638,Q-prSTdggNlxAEFV88BZOw,fresh,B-FOOD,4
7639,7639,Q-prSTdggNlxAEFV88BZOw,honey,B-FOOD,4
7640,7640,Q-prSTdggNlxAEFV88BZOw,cheese,B-FOOD,4
7641,7641,Q-prSTdggNlxAEFV88BZOw,cheeses,B-FOOD,4
7642,7642,Q-prSTdggNlxAEFV88BZOw,wine,B-FOOD,4
7643,7643,Q-prSTdggNlxAEFV88BZOw,snack,B-FOOD,4
7644,7644,jQBPO3rYkNwIaOdQS5ktgQ,ice cream,B-FOOD,5
7645,7645,jQBPO3rYkNwIaOdQS5ktgQ,espresso coffee,B-FOOD,5
7646,7646,vzvm7_QXEDaMTxMOKLBNyQ,sesame,B-FOOD,2
7647,7647,18eWJFJbXyR9j_5xfcRLYA,shrimp,B-FOOD,5
7648,7648,18eWJFJbXyR9j_5xfcRLYA,shrimp,B-FOOD,5
7649,7649,wHicEIN-xE-uZD_JoyrzTQ,eggs,B-FOOD,1
7650,7650,2tg6sMQr9rrXVXmgrqBYmg,mushrooms,B-FOOD,2
7651,7651,pafrjSu3h0v0N8GR3ghNtQ,stew,B-FOOD,5
7652,7652,pafrjSu3h0v0N8GR3ghNtQ,soup,B-FOOD,5
7653,7653,pafrjSu3h0v0N8GR3ghNtQ,rice,B-FOOD,5
7654,7654,pafrjSu3h0v0N8GR3ghNtQ,spice,B-FOOD,5
7655,7655,4fUok5d5vgdQEb1Bzzg0rA,soup,B-FOOD,4
7656,7656,4fUok5d5vgdQEb1Bzzg0rA,salad,B-FOOD,4
7657,7657,IBl6b1zPNo36aqV4h7vQ_w,Chinese,B-FOOD,5
7658,7658,IBl6b1zPNo36aqV4h7vQ_w,stuffed mushrooms,B-FOOD,5
7659,7659,McQo2QJGt1BI9oPu6KLDjg,Coffee Syrup,B-FOOD,4
7660,7660,McQo2QJGt1BI9oPu6KLDjg,Maple syrup,B-FOOD,4
7661,7661,McQo2QJGt1BI9oPu6KLDjg,ice cream,B-FOOD,4
7662,7662,McQo2QJGt1BI9oPu6KLDjg,Orange,B-FOOD,4
7663,7663,McQo2QJGt1BI9oPu6KLDjg,Chicken,B-FOOD,4
7664,7664,McQo2QJGt1BI9oPu6KLDjg,Wine,B-FOOD,4
7665,7665,eiI6ur0iXBnVjxPqLZagcA,potatoes,B-FOOD,3
7666,7666,zMMSWTHxkLWYR359o-IuAg,cheeseburger,B-FOOD,4
7667,7667,zMMSWTHxkLWYR359o-IuAg,American cheese,B-FOOD,4
7668,7668,EpREWeEpmR8f1qLHzzF0AA,beer,B-FOOD,5
7669,7669,EpREWeEpmR8f1qLHzzF0AA,Food,B-FOOD,5
7670,7670,EpREWeEpmR8f1qLHzzF0AA,beer,B-FOOD,5
7671,7671,ORL4JE6tz3rJxVqkdKfegA,bottles,B-FOOD,1
7672,7672,j8JOZvfeHEfUWq3gEz6ABQ,wine,B-FOOD,3
7673,7673,j8JOZvfeHEfUWq3gEz6ABQ,cheese,B-FOOD,3
7674,7674,j8JOZvfeHEfUWq3gEz6ABQ,jazz,B-FOOD,3
7675,7675,j8JOZvfeHEfUWq3gEz6ABQ,wine,B-FOOD,3
7676,7676,j8JOZvfeHEfUWq3gEz6ABQ,bottles,B-FOOD,3
7677,7677,j8JOZvfeHEfUWq3gEz6ABQ,cheese,B-FOOD,3
7678,7678,j8JOZvfeHEfUWq3gEz6ABQ,cheese,B-FOOD,3
7679,7679,j8JOZvfeHEfUWq3gEz6ABQ,wine,B-FOOD,3
7680,7680,j8JOZvfeHEfUWq3gEz6ABQ,cheese,B-FOOD,3
7681,7681,vN6v8m4DO45Z4pp8yxxF_w,biscuits,B-FOOD,4
7682,7682,vN6v8m4DO45Z4pp8yxxF_w,creole,B-FOOD,4
7683,7683,7lwe7n-Yc-V9E_HfLAeylg,beer,B-FOOD,2
7684,7684,7lwe7n-Yc-V9E_HfLAeylg,oysters,B-FOOD,2
7685,7685,5AOkxsg6UJQ_CoJTMBDUmQ,gumbo,B-FOOD,4
7686,7686,5AOkxsg6UJQ_CoJTMBDUmQ,sauce,B-FOOD,4
7687,7687,5AOkxsg6UJQ_CoJTMBDUmQ,potatoes,B-FOOD,4
7688,7688,5AOkxsg6UJQ_CoJTMBDUmQ,salty,B-FOOD,4
7689,7689,5AOkxsg6UJQ_CoJTMBDUmQ,shrimp,B-FOOD,4
7690,7690,5AOkxsg6UJQ_CoJTMBDUmQ,bread pudding,B-FOOD,4
7691,7691,wxNrsZt7towVK4LgjjEo1g,drink,B-FOOD,2
7692,7692,wxNrsZt7towVK4LgjjEo1g,pizza,B-FOOD,2
7693,7693,wxNrsZt7towVK4LgjjEo1g,olives,B-FOOD,2
7694,7694,wxNrsZt7towVK4LgjjEo1g,vermouth,B-FOOD,2
7695,7695,wxNrsZt7towVK4LgjjEo1g,straight gin,B-FOOD,2
7696,7696,wxNrsZt7towVK4LgjjEo1g,vermouth,B-FOOD,2
7697,7697,wxNrsZt7towVK4LgjjEo1g,vermouth,B-FOOD,2
7698,7698,wxNrsZt7towVK4LgjjEo1g,Sauce,B-FOOD,2
7699,7699,wxNrsZt7towVK4LgjjEo1g,garlic,B-FOOD,2
7700,7700,nFSqTOt1LZSHQQKQsUZiKw,milkshakes,B-FOOD,1
7701,7701,nFSqTOt1LZSHQQKQsUZiKw,milkshakes,B-FOOD,1
7702,7702,nFSqTOt1LZSHQQKQsUZiKw,drug,B-FOOD,1
7703,7703,nFSqTOt1LZSHQQKQsUZiKw,milkshakes,B-FOOD,1
7704,7704,ibU1qJX9cq1cUFQDfWelGg,fresh fruit,B-FOOD,5
7705,7705,HbZDCqcp3wWEJ21M9sfTXw,Orchid,B-FOOD,5
7706,7706,_E0WPHfJEYmwOUCAj-Jq1A,Pastrami,B-FOOD,5
7707,7707,71U7MxQEhwitJOm4CQpRwQ,sushi,B-FOOD,5
7708,7708,71U7MxQEhwitJOm4CQpRwQ,meal,B-FOOD,5
7709,7709,71b0dSgq1XTYYYWs24Fhow,sauce,B-FOOD,5
7710,7710,ARgidflSXPHj7uhK-Y7hwA,soup,B-FOOD,4
7711,7711,ARgidflSXPHj7uhK-Y7hwA,salad,B-FOOD,4
7712,7712,ARgidflSXPHj7uhK-Y7hwA,salmon,B-FOOD,4
7713,7713,ARgidflSXPHj7uhK-Y7hwA,avocado,B-FOOD,4
7714,7714,di5ihAL9VWoctHelY8kLTQ,fried,B-FOOD,1
7715,7715,di5ihAL9VWoctHelY8kLTQ,chicken,B-FOOD,1
7716,7716,di5ihAL9VWoctHelY8kLTQ,yams,B-FOOD,1
7717,7717,A2q7d-CBM2-81tVkmS4JMw,mushroom,B-FOOD,5
7718,7718,A2q7d-CBM2-81tVkmS4JMw,lasagna,B-FOOD,5
7719,7719,A2q7d-CBM2-81tVkmS4JMw,baked potato,B-FOOD,5
7720,7720,A2q7d-CBM2-81tVkmS4JMw,potato,B-FOOD,5
7721,7721,A2q7d-CBM2-81tVkmS4JMw,crab,B-FOOD,5
7722,7722,A2q7d-CBM2-81tVkmS4JMw,mussels,B-FOOD,5
7723,7723,A2q7d-CBM2-81tVkmS4JMw,shrimp,B-FOOD,5
7724,7724,A2q7d-CBM2-81tVkmS4JMw,cheesecake,B-FOOD,5
7725,7725,A2q7d-CBM2-81tVkmS4JMw,butter,B-FOOD,5
7726,7726,A2q7d-CBM2-81tVkmS4JMw,mint,B-FOOD,5
7727,7727,A2q7d-CBM2-81tVkmS4JMw,chocolate,B-FOOD,5
7728,7728,8-AIbFaP6GP9BwHZdclBog,soy sauce,B-FOOD,5
7729,7729,pSmOH4a3HNNpYM82J5ycLA,coffee,B-FOOD,5
7730,7730,pSmOH4a3HNNpYM82J5ycLA,sausage,B-FOOD,5
7731,7731,US2-dEVvnOdde7Syi18TTw,crab cake,B-FOOD,1
7732,7732,US2-dEVvnOdde7Syi18TTw,crab,B-FOOD,1
7733,7733,US2-dEVvnOdde7Syi18TTw,white,B-FOOD,1
7734,7734,_RwlMTw9uFeOkfX9Ctf1HA,crab,B-FOOD,1
7735,7735,SheKIt6Z_h-yzbkU8yjoPA,donuts,B-FOOD,5
7736,7736,TfcpJBiFNnDaochnmp4M2Q,beef,B-FOOD,5
7737,7737,TfcpJBiFNnDaochnmp4M2Q,pork,B-FOOD,5
7738,7738,TfcpJBiFNnDaochnmp4M2Q,Turkey,B-FOOD,5
7739,7739,TfcpJBiFNnDaochnmp4M2Q,cheese,B-FOOD,5
7740,7740,TfcpJBiFNnDaochnmp4M2Q,turkey,B-FOOD,5
7741,7741,oaboaRBUgGjbo2kfUIKDLQ,ice cream,B-FOOD,5
7742,7742,oaboaRBUgGjbo2kfUIKDLQ,ice cream,B-FOOD,5
7743,7743,oaboaRBUgGjbo2kfUIKDLQ,blueberry,B-FOOD,5
7744,7744,oaboaRBUgGjbo2kfUIKDLQ,waffle,B-FOOD,5
7745,7745,XRRYaPWQ35cqlFR4-cR6Yg,bubble,B-FOOD,5
7746,7746,hS6KNGCQVTYUdLb2edt58g,sugar,B-FOOD,2
7747,7747,y44MbCvvtmg1FpkNGSWisw,Bread,B-FOOD,1
7748,7748,y44MbCvvtmg1FpkNGSWisw,Beef,B-FOOD,1
7749,7749,zwTmOj4B_OVPMTMYijQiKg,Ethiopian,B-FOOD,3
7750,7750,zwTmOj4B_OVPMTMYijQiKg,potatoes,B-FOOD,3
7751,7751,zwTmOj4B_OVPMTMYijQiKg,potato,B-FOOD,3
7752,7752,vN6v8m4DO45Z4pp8yxxF_w,crab grits,B-FOOD,4
7753,7753,hr1XaVzp6htS41LjwKjIbQ,tea,B-FOOD,5
7754,7754,GBTPC53ZrG1ZBY3DT8Mbcw,touffe sauce,B-FOOD,3
7755,7755,GBTPC53ZrG1ZBY3DT8Mbcw,shrimp,B-FOOD,3
7756,7756,GBTPC53ZrG1ZBY3DT8Mbcw,grits,B-FOOD,3
7757,7757,GBTPC53ZrG1ZBY3DT8Mbcw,touffe,B-FOOD,3
7758,7758,GBTPC53ZrG1ZBY3DT8Mbcw,Food,B-FOOD,3
7759,7759,EpREWeEpmR8f1qLHzzF0AA,chicken,B-FOOD,2
7760,7760,EpREWeEpmR8f1qLHzzF0AA,sour cream,B-FOOD,2
7761,7761,EpREWeEpmR8f1qLHzzF0AA,sauce,B-FOOD,2
7762,7762,EpREWeEpmR8f1qLHzzF0AA,beans,B-FOOD,2
7763,7763,EpREWeEpmR8f1qLHzzF0AA,seasoned,B-FOOD,2
7764,7764,EpREWeEpmR8f1qLHzzF0AA,salted,B-FOOD,2
7765,7765,EpREWeEpmR8f1qLHzzF0AA,rice,B-FOOD,2
7766,7766,EpREWeEpmR8f1qLHzzF0AA,seasoned,B-FOOD,2
7767,7767,EpREWeEpmR8f1qLHzzF0AA,beer,B-FOOD,2
7768,7768,4_W5pstoN1166TGjjPOrMg,beer,B-FOOD,4
7769,7769,4_W5pstoN1166TGjjPOrMg,mac,B-FOOD,4
7770,7770,4_W5pstoN1166TGjjPOrMg,cheese,B-FOOD,4
7771,7771,nFjk0xVI9fNiVN__5g-m8Q,ramen,B-FOOD,2
7772,7772,nFjk0xVI9fNiVN__5g-m8Q,ramen,B-FOOD,2
7773,7773,nFjk0xVI9fNiVN__5g-m8Q,noodles,B-FOOD,2
7774,7774,nFjk0xVI9fNiVN__5g-m8Q,noodles,B-FOOD,2
7775,7775,ONUZertKOOImiyQG66Z7Tg,dog,B-FOOD,5
7776,7776,WfPmZ9hp50ttugTVgfcPpA,Salads,B-FOOD,5
7777,7777,WfPmZ9hp50ttugTVgfcPpA,pizza,B-FOOD,5
7778,7778,WfPmZ9hp50ttugTVgfcPpA,sushi,B-FOOD,5
7779,7779,WfPmZ9hp50ttugTVgfcPpA,pizza,B-FOOD,5
7780,7780,WfPmZ9hp50ttugTVgfcPpA,olive oil,B-FOOD,5
7781,7781,Zx7n8mdt8OzLRXVzolXNhQ,grain,B-FOOD,3
7782,7782,Zx7n8mdt8OzLRXVzolXNhQ,chicken,B-FOOD,3
7783,7783,oLc7k78_YcDMnMCdbC-h1A,crawfish,B-FOOD,3
7784,7784,M0r9lUn2gLFYgIwIfG8-bQ,onion,B-FOOD,2
7785,7785,yBebHQPEvz8OtYKUO45QCw,beef,B-FOOD,4
7786,7786,yBebHQPEvz8OtYKUO45QCw,Korean,B-FOOD,4
7787,7787,9KdfNHyH4LLxHZaNG_GimQ,dessert,B-FOOD,2
7788,7788,uqXYVxIwoEsFFjEHBlMZQA,coffee,B-FOOD,5
7789,7789,O9W0Qs32RL5kU2_9oqZCKQ,sauces,B-FOOD,4
7790,7790,O9W0Qs32RL5kU2_9oqZCKQ,salad,B-FOOD,4
7791,7791,bmz4siaejdjs4_yS_mYW4A,beer,B-FOOD,4
7792,7792,bmz4siaejdjs4_yS_mYW4A,fish,B-FOOD,4
7793,7793,bmz4siaejdjs4_yS_mYW4A,chips,B-FOOD,4
7794,7794,pSmOH4a3HNNpYM82J5ycLA,sweet,B-FOOD,5
7795,7795,pSmOH4a3HNNpYM82J5ycLA,cinnamon cream,B-FOOD,5
7796,7796,wUnLSg_GKfEIQ5CQQ770_g,smoked,B-FOOD,5
7797,7797,wUnLSg_GKfEIQ5CQQ770_g,spinach gnocchi,B-FOOD,5
7798,7798,wUnLSg_GKfEIQ5CQQ770_g,pasta,B-FOOD,5
7799,7799,wUnLSg_GKfEIQ5CQQ770_g,artichokes,B-FOOD,5
7800,7800,Jn_F3hYqknRTepCg6om04Q,BBQ sauce,B-FOOD,5
7801,7801,Jn_F3hYqknRTepCg6om04Q,white sauce,B-FOOD,5
7802,7802,Jn_F3hYqknRTepCg6om04Q,drink,B-FOOD,5
7803,7803,Jn_F3hYqknRTepCg6om04Q,chips,B-FOOD,5
7804,7804,Jn_F3hYqknRTepCg6om04Q,Fruit Tea,B-FOOD,5
7805,7805,F8yozE3NWnImNApHO347gQ,eggplant,B-FOOD,5
7806,7806,uoMWvXch6sWnI9FMsE_-Vg,garlic,B-FOOD,4
7807,7807,uoMWvXch6sWnI9FMsE_-Vg,basil oysters,B-FOOD,4
7808,7808,GBTPC53ZrG1ZBY3DT8Mbcw,BBQ shrimp,B-FOOD,4
7809,7809,GBTPC53ZrG1ZBY3DT8Mbcw,herb,B-FOOD,4
7810,7810,GBTPC53ZrG1ZBY3DT8Mbcw,Ice,B-FOOD,4
7811,7811,GBTPC53ZrG1ZBY3DT8Mbcw,shrimp,B-FOOD,4
7812,7812,GBTPC53ZrG1ZBY3DT8Mbcw,shrimp,B-FOOD,4
7813,7813,GBTPC53ZrG1ZBY3DT8Mbcw,French bread,B-FOOD,4
7814,7814,GBTPC53ZrG1ZBY3DT8Mbcw,butter,B-FOOD,4
7815,7815,GBTPC53ZrG1ZBY3DT8Mbcw,coffee,B-FOOD,4
7816,7816,GBTPC53ZrG1ZBY3DT8Mbcw,beignets,B-FOOD,4
7817,7817,64i1xdiU1Wvo1Cuu0erFGA,sushi,B-FOOD,1
7818,7818,TDKBPcViJQDMrdUm6a9XZA,bone,B-FOOD,5
7819,7819,TDKBPcViJQDMrdUm6a9XZA,corn whiskey,B-FOOD,5
7820,7820,TDKBPcViJQDMrdUm6a9XZA,beer,B-FOOD,5
7821,7821,TDKBPcViJQDMrdUm6a9XZA,beer,B-FOOD,5
7822,7822,TDKBPcViJQDMrdUm6a9XZA,whiskey,B-FOOD,5
7823,7823,JroMBSRiVq1u8-KZVDZh7g,beef,B-FOOD,1
7824,7824,JroMBSRiVq1u8-KZVDZh7g,fried rice,B-FOOD,1
7825,7825,JroMBSRiVq1u8-KZVDZh7g,bean,B-FOOD,1
7826,7826,JroMBSRiVq1u8-KZVDZh7g,white rice,B-FOOD,1
7827,7827,Edg22x3CZkIv0GUib2oEFA,beer,B-FOOD,2
7828,7828,Edg22x3CZkIv0GUib2oEFA,pizza,B-FOOD,2
7829,7829,Edg22x3CZkIv0GUib2oEFA,pizza,B-FOOD,2
7830,7830,Edg22x3CZkIv0GUib2oEFA,beer,B-FOOD,2
7831,7831,Edg22x3CZkIv0GUib2oEFA,beer,B-FOOD,2
7832,7832,Edg22x3CZkIv0GUib2oEFA,beer,B-FOOD,2
7833,7833,hEMNTKjcnhHxw9NRprl3Jw,shrimp cocktail,B-FOOD,2
7834,7834,hEMNTKjcnhHxw9NRprl3Jw,tortilla chips,B-FOOD,2
7835,7835,_8zIpeRbMVwwyuUngyuemA,chicken,B-FOOD,4
7836,7836,V378VWx4D8BstWNRFwDULg,regular,B-FOOD,5
7837,7837,V378VWx4D8BstWNRFwDULg,ice cream,B-FOOD,5
7838,7838,fnO03-RX7UDC1TzXETWEsQ,beer,B-FOOD,5
7839,7839,fnO03-RX7UDC1TzXETWEsQ,beer,B-FOOD,5
7840,7840,fnO03-RX7UDC1TzXETWEsQ,beer,B-FOOD,5
7841,7841,_v3DcLatG70adfYzWTd-CQ,juice,B-FOOD,5
7842,7842,_v3DcLatG70adfYzWTd-CQ,dates,B-FOOD,5
7843,7843,_v3DcLatG70adfYzWTd-CQ,juice,B-FOOD,5
7844,7844,_v3DcLatG70adfYzWTd-CQ,cocoa,B-FOOD,5
7845,7845,_v3DcLatG70adfYzWTd-CQ,date butter,B-FOOD,5
7846,7846,_v3DcLatG70adfYzWTd-CQ,chocolate,B-FOOD,5
7847,7847,_v3DcLatG70adfYzWTd-CQ,pineapple,B-FOOD,5
7848,7848,_v3DcLatG70adfYzWTd-CQ,coconut smoothies,B-FOOD,5
7849,7849,H3JjbID9Zhukpqr9uupHAA,Food,B-FOOD,2
7850,7850,H3JjbID9Zhukpqr9uupHAA,Chicken,B-FOOD,2
7851,7851,H3JjbID9Zhukpqr9uupHAA,Biscuits,B-FOOD,2
7852,7852,H3JjbID9Zhukpqr9uupHAA,chicken,B-FOOD,2
7853,7853,H3JjbID9Zhukpqr9uupHAA,Fried,B-FOOD,2
7854,7854,H3JjbID9Zhukpqr9uupHAA,green tomatoes,B-FOOD,2
7855,7855,OHzX-ZD9qyoeoxR8Z0dlIA,Fried oysters,B-FOOD,4
7856,7856,5cpiSREZioyiHVHXJ9WRqA,Sushi,B-FOOD,5
7857,7857,luXBhJkuhBAKNCjByulizA,Food,B-FOOD,2
7858,7858,luXBhJkuhBAKNCjByulizA,grilled cheese,B-FOOD,2
7859,7859,luXBhJkuhBAKNCjByulizA,butter,B-FOOD,2
7860,7860,S2Ho8yLxhKAa26pBAm6rxA,Chargrilled oysters,B-FOOD,5
7861,7861,S2Ho8yLxhKAa26pBAm6rxA,green beans,B-FOOD,5
7862,7862,S2Ho8yLxhKAa26pBAm6rxA,soy,B-FOOD,5
7863,7863,J-ciDDEdIHMcChGIyKZnOg,treats,B-FOOD,3
7864,7864,J-ciDDEdIHMcChGIyKZnOg,Chocolate cake,B-FOOD,3
7865,7865,J-ciDDEdIHMcChGIyKZnOg,cupcake,B-FOOD,3
7866,7866,J-ciDDEdIHMcChGIyKZnOg,chocolate cake,B-FOOD,3
7867,7867,J-ciDDEdIHMcChGIyKZnOg,cupcake,B-FOOD,3
7868,7868,J-ciDDEdIHMcChGIyKZnOg,stale,B-FOOD,3
7869,7869,J-ciDDEdIHMcChGIyKZnOg,natural,B-FOOD,3
7870,7870,J-ciDDEdIHMcChGIyKZnOg,butter,B-FOOD,3
7871,7871,-3AooxIkg38UyUdlz5oXdw,chicken,B-FOOD,4
7872,7872,-3AooxIkg38UyUdlz5oXdw,eggplant,B-FOOD,4
7873,7873,-3AooxIkg38UyUdlz5oXdw,wine,B-FOOD,4
7874,7874,ymoEdJB5NE56sWw74uyX7A,waters,B-FOOD,2
7875,7875,ymoEdJB5NE56sWw74uyX7A,sushi,B-FOOD,2
7876,7876,MbzgGsMQpGyVrUJXi_Jw0Q,Food,B-FOOD,4
7877,7877,MbzgGsMQpGyVrUJXi_Jw0Q,coffee,B-FOOD,4
7878,7878,_PiS4MmBmQmkOoLmo1p31A,wine,B-FOOD,3
7879,7879,_PiS4MmBmQmkOoLmo1p31A,booze,B-FOOD,3
7880,7880,_PiS4MmBmQmkOoLmo1p31A,produce,B-FOOD,3
7881,7881,NT5S6JV5wPwKOd3s3Yh1zQ,cheese,B-FOOD,4
7882,7882,NT5S6JV5wPwKOd3s3Yh1zQ,honey,B-FOOD,4
7883,7883,NT5S6JV5wPwKOd3s3Yh1zQ,mustard,B-FOOD,4
7884,7884,bjhCtlYHrkgA5Ku8l-rB3g,lemon,B-FOOD,4
7885,7885,bjhCtlYHrkgA5Ku8l-rB3g,maple syrup,B-FOOD,4
7886,7886,bjhCtlYHrkgA5Ku8l-rB3g,hot chocolate,B-FOOD,4
7887,7887,bjhCtlYHrkgA5Ku8l-rB3g,hot chocolate,B-FOOD,4
7888,7888,DsKzHnkLKnxZTVsFpts4oA,meal,B-FOOD,4
7889,7889,DsKzHnkLKnxZTVsFpts4oA,cocktail,B-FOOD,4
7890,7890,DsKzHnkLKnxZTVsFpts4oA,donuts,B-FOOD,4
7891,7891,DsKzHnkLKnxZTVsFpts4oA,potatoes,B-FOOD,4
7892,7892,DsKzHnkLKnxZTVsFpts4oA,horseradish,B-FOOD,4
7893,7893,DsKzHnkLKnxZTVsFpts4oA,tomato juice,B-FOOD,4
7894,7894,-7GjicSH_rM8JeZGCXGcUg,beer,B-FOOD,4
7895,7895,MFxRPt8-B2xTYmon3s84kg,ice cream,B-FOOD,5
7896,7896,MFxRPt8-B2xTYmon3s84kg,vanilla cake,B-FOOD,5
7897,7897,mQvRi0nm84Www71d4qOheQ,Food,B-FOOD,1
7898,7898,DeVlppoc8dPBhOCPrm4wmg,shrimps,B-FOOD,5
7899,7899,JomDoQafikclSVVCPkWjnA,bacon,B-FOOD,4
7900,7900,JomDoQafikclSVVCPkWjnA,cheese,B-FOOD,4
7901,7901,Dv6RfXLYe1atjgz3Xf4GGw,vegan,B-FOOD,5
7902,7902,Dv6RfXLYe1atjgz3Xf4GGw,fries,B-FOOD,5
7903,7903,Dv6RfXLYe1atjgz3Xf4GGw,vegan,B-FOOD,5
7904,7904,MaYb7qMN6BomP1zQGj3Wjg,Pizza,B-FOOD,4
7905,7905,MaYb7qMN6BomP1zQGj3Wjg,pizza,B-FOOD,4
7906,7906,jl3oJf5M2dI3F4n4weCT-A,drinks,B-FOOD,2
7907,7907,rE35KDAIC_nIAhurQCaCMA,apple,B-FOOD,1
7908,7908,rE35KDAIC_nIAhurQCaCMA,ice cream,B-FOOD,1
7909,7909,ltBBYdNzkeKdCNPDAsxwAA,Food,B-FOOD,5
7910,7910,g04aAvgol7IW8buqSbT4xA,eggs,B-FOOD,2
7911,7911,g04aAvgol7IW8buqSbT4xA,bacon,B-FOOD,2
7912,7912,g04aAvgol7IW8buqSbT4xA,sausage,B-FOOD,2
7913,7913,g04aAvgol7IW8buqSbT4xA,shrimp,B-FOOD,2
7914,7914,g04aAvgol7IW8buqSbT4xA,seasoned,B-FOOD,2
7915,7915,g04aAvgol7IW8buqSbT4xA,sauce,B-FOOD,2
7916,7916,F7jNP74WiqPZILJXGPByQw,Food,B-FOOD,2
7917,7917,F7jNP74WiqPZILJXGPByQw,veal,B-FOOD,2
7918,7918,F7jNP74WiqPZILJXGPByQw,fried chicken,B-FOOD,2
7919,7919,F7jNP74WiqPZILJXGPByQw,beer,B-FOOD,2
7920,7920,F7jNP74WiqPZILJXGPByQw,wine,B-FOOD,2
7921,7921,F7jNP74WiqPZILJXGPByQw,beer,B-FOOD,2
7922,7922,UhSVDwQFW6mKmaEA5OTU7A,veggies,B-FOOD,5
7923,7923,UhSVDwQFW6mKmaEA5OTU7A,rice,B-FOOD,5
7924,7924,yJ2ZRXx01eF40eRQFqIBeQ,salsa,B-FOOD,4
7925,7925,yJ2ZRXx01eF40eRQFqIBeQ,bean,B-FOOD,4
7926,7926,yJ2ZRXx01eF40eRQFqIBeQ,chicken,B-FOOD,4
7927,7927,yE1raqkLX7OZsjmX3qKIKg,chickpea fritters,B-FOOD,5
7928,7928,yE1raqkLX7OZsjmX3qKIKg,chicken liver,B-FOOD,5
7929,7929,yE1raqkLX7OZsjmX3qKIKg,braised lamb,B-FOOD,5
7930,7930,26M-3o8bL-9MWAWKk3yjDQ,juice,B-FOOD,5
7931,7931,26M-3o8bL-9MWAWKk3yjDQ,juice,B-FOOD,5
7932,7932,Yz5g03DQDPFLSHMwTPoi6w,chicken,B-FOOD,4
7933,7933,Yz5g03DQDPFLSHMwTPoi6w,chicken,B-FOOD,4
7934,7934,Yz5g03DQDPFLSHMwTPoi6w,cornbread chicken,B-FOOD,4
7935,7935,Yz5g03DQDPFLSHMwTPoi6w,fried chicken,B-FOOD,4
7936,7936,cwSlDlrmK1qlOWH9zDuNKQ,pizza,B-FOOD,5
7937,7937,8hgo446H2HoYlZocEi1SJw,birthday cake,B-FOOD,4
7938,7938,8hgo446H2HoYlZocEi1SJw,cake,B-FOOD,4
7939,7939,Z5LGSHEYjCUtKwjKotCNqA,chicken fried,B-FOOD,4
7940,7940,ls4-Q1KYVP7L6H4eMTQx4w,meat,B-FOOD,3
7941,7941,ls4-Q1KYVP7L6H4eMTQx4w,onion,B-FOOD,3
7942,7942,E3xBC7Bb6KRlZeqcY3bWtA,drinks,B-FOOD,2
7943,7943,E3xBC7Bb6KRlZeqcY3bWtA,fries,B-FOOD,2
7944,7944,E3xBC7Bb6KRlZeqcY3bWtA,onion,B-FOOD,2
7945,7945,E3xBC7Bb6KRlZeqcY3bWtA,onion,B-FOOD,2
